year,region,habitat,site_id,site_name,station_id,octocoral_density
2012,MC,Nearshore,94,Martin County 1,944,0
2012,MC,Nearshore,95,Martin County 2,951,0
2012,MC,Nearshore,95,Martin County 2,952,0
2012,MC,Nearshore,95,Martin County 2,953,0
2012,MC,Nearshore,95,Martin County 2,954,0
2012,PBC,Outer,97,Palm Beach 4,971,17.9
2012,PBC,Outer,97,Palm Beach 4,972,24.1
2012,PBC,Outer,97,Palm Beach 4,973,19.3
2012,PBC,Outer,97,Palm Beach 4,974,15.4
2012,PBC,Outer,98,Palm Beach 5,981,38.2
2012,PBC,Outer,98,Palm Beach 5,982,28.7
2012,PBC,Outer,98,Palm Beach 5,983,31.2
2012,PBC,Outer,98,Palm Beach 5,984,22.2
2012,DC,Outer,99,Dade County 4,991,12.4
2012,DC,Outer,99,Dade County 4,992,22.8
2012,DC,Outer,99,Dade County 4,993,8.2
2012,DC,Outer,99,Dade County 4,994,8.4
2013,DC,Inner,0,Dade County 5,1,7.9
2013,DC,Inner,0,Dade County 5,2,3.3
2013,DC,Inner,0,Dade County 5,3,8.7
2013,DC,Inner,0,Dade County 5,4,6.4
2013,BC,Inner,1,Broward County 4,11,5.1
2013,BC,Inner,1,Broward County 4,12,4.4
2013,BC,Inner,1,Broward County 4,13,2.6
2013,BC,Inner,1,Broward County 4,14,2.8
2013,BC,Middle,2,Broward County 5,21,5.1
2013,BC,Middle,2,Broward County 5,22,7.1
2013,BC,Middle,2,Broward County 5,23,6
2013,BC,Middle,2,Broward County 5,24,4.7
2013,BC,Outer,3,Broward County 6,31,13.6
2013,BC,Outer,3,Broward County 6,32,15.1
2013,BC,Outer,3,Broward County 6,33,28.8
2013,BC,Outer,3,Broward County 6,34,25.6
2013,DC,Nearshore,4,Dade County 6,41,7.7
2013,DC,Nearshore,4,Dade County 6,42,8.6
2013,DC,Nearshore,4,Dade County 6,43,5.4
2013,DC,Nearshore,4,Dade County 6,44,5.9
2013,DC,Middle,5,Dade County 7,51,2.7
2013,DC,Middle,5,Dade County 7,52,3.9
2013,DC,Middle,5,Dade County 7,53,3.7
2013,DC,Middle,5,Dade County 7,54,3.4
2013,DC,Nearshore,6,Dade County 8,61,10.7
2013,DC,Nearshore,6,Dade County 8,62,17.2
2013,DC,Nearshore,6,Dade County 8,63,15.4
2013,DC,Nearshore,6,Dade County 8,64,16.3
2013,PBC,Nearshore,84,Palm Beach 1,841,0.6
2013,PBC,Nearshore,84,Palm Beach 1,842,0.3
2013,PBC,Nearshore,84,Palm Beach 1,843,0
2013,PBC,Nearshore,84,Palm Beach 1,844,0
2013,PBC,Outer,85,Palm Beach 2,851,25.1
2013,PBC,Outer,85,Palm Beach 2,852,22.1
2013,PBC,Outer,85,Palm Beach 2,853,10
2013,PBC,Outer,85,Palm Beach 2,854,10.9
2013,PBC,Outer,86,Palm Beach 3,861,15
2013,PBC,Outer,86,Palm Beach 3,862,4.6
2013,PBC,Outer,86,Palm Beach 3,863,19.8
2013,PBC,Outer,86,Palm Beach 3,864,12
2013,BC,Nearshore,87,Broward County 1,871,11.3
2013,BC,Nearshore,87,Broward County 1,872,12.7
2013,BC,Nearshore,87,Broward County 1,873,9.1
2013,BC,Nearshore,87,Broward County 1,874,9.9
2013,BC,Middle,88,Broward County 2,881,7.8
2013,BC,Middle,88,Broward County 2,882,9.6
2013,BC,Middle,88,Broward County 2,883,4.3
2013,BC,Middle,88,Broward County 2,884,7.9
2013,BC,Outer,89,Broward County 3,891,10.6
2013,BC,Outer,89,Broward County 3,892,15.2
2013,BC,Outer,89,Broward County 3,893,14.1
2013,BC,Outer,89,Broward County 3,894,11.7
2013,BC,Nearshore,90,Broward County A,901,2
2013,BC,Nearshore,90,Broward County A,902,0
2013,BC,Nearshore,90,Broward County A,903,2
2013,BC,Nearshore,90,Broward County A,904,0.6
2013,DC,Inner,91,Dade County 1,911,5.1
2013,DC,Inner,91,Dade County 1,912,5.2
2013,DC,Inner,91,Dade County 1,913,11.1
2013,DC,Inner,91,Dade County 1,914,6.3
2013,DC,Middle,92,Dade County 2,921,9.4
2013,DC,Middle,92,Dade County 2,922,9.4
2013,DC,Middle,92,Dade County 2,923,0
2013,DC,Middle,92,Dade County 2,924,8.7
2013,DC,Outer,93,Dade County 3,931,4.3
2013,DC,Outer,93,Dade County 3,932,5.5
2013,DC,Outer,93,Dade County 3,933,10.4
2013,DC,Outer,93,Dade County 3,934,4.5
2013,MC,Nearshore,94,Martin County 1,941,0
2013,MC,Nearshore,94,Martin County 1,942,0
2013,MC,Nearshore,94,Martin County 1,943,0
2013,MC,Nearshore,94,Martin County 1,944,0
2013,MC,Nearshore,95,Martin County 2,951,0.1
2013,MC,Nearshore,95,Martin County 2,952,0
2013,MC,Nearshore,95,Martin County 2,953,0
2013,MC,Nearshore,95,Martin County 2,954,0
2013,PBC,Outer,97,Palm Beach 4,971,11.1
2013,PBC,Outer,97,Palm Beach 4,972,21.4
2013,PBC,Outer,97,Palm Beach 4,973,17.2
2013,PBC,Outer,97,Palm Beach 4,974,12.8
2013,PBC,Outer,98,Palm Beach 5,981,23.2
2013,PBC,Outer,98,Palm Beach 5,982,19.9
2013,PBC,Outer,98,Palm Beach 5,983,23
2013,PBC,Outer,98,Palm Beach 5,984,13.1
2013,DC,Outer,99,Dade County 4,991,16.1
2013,DC,Outer,99,Dade County 4,992,15
2013,DC,Outer,99,Dade County 4,993,6.4
2013,DC,Outer,99,Dade County 4,994,7.4
2014,DC,Inner,0,Dade County 5,1,7.4
2014,DC,Inner,0,Dade County 5,2,5.2
2014,DC,Inner,0,Dade County 5,3,9.1
2014,DC,Inner,0,Dade County 5,4,6.9
2014,BC,Inner,1,Broward County 4,11,6.8
2014,BC,Inner,1,Broward County 4,12,3.5
2014,BC,Inner,1,Broward County 4,13,2.8
2014,BC,Inner,1,Broward County 4,14,2.7
2014,BC,Middle,2,Broward County 5,21,8.7
2014,BC,Middle,2,Broward County 5,22,7.7
2014,BC,Middle,2,Broward County 5,23,7.4
2014,BC,Middle,2,Broward County 5,24,6
2014,BC,Outer,3,Broward County 6,31,16.6
2014,BC,Outer,3,Broward County 6,32,15.6
2014,BC,Outer,3,Broward County 6,33,21.2
2014,BC,Outer,3,Broward County 6,34,23.7
2014,DC,Nearshore,4,Dade County 6,41,10.7
2014,DC,Nearshore,4,Dade County 6,42,7
2014,DC,Nearshore,4,Dade County 6,43,8.5
2014,DC,Nearshore,4,Dade County 6,44,6.3
2014,DC,Middle,5,Dade County 7,51,4
2014,DC,Middle,5,Dade County 7,52,3.5
2014,DC,Middle,5,Dade County 7,53,4.1
2014,DC,Middle,5,Dade County 7,54,3.7
2014,DC,Nearshore,6,Dade County 8,61,12.8
2014,DC,Nearshore,6,Dade County 8,62,14.9
2014,DC,Nearshore,6,Dade County 8,63,16.6
2014,DC,Nearshore,6,Dade County 8,64,20.8
2014,PBC,Nearshore,84,Palm Beach 1,841,0.4
2014,PBC,Nearshore,84,Palm Beach 1,842,0.2
2014,PBC,Nearshore,84,Palm Beach 1,843,0.1
2014,PBC,Nearshore,84,Palm Beach 1,844,0
2014,PBC,Outer,85,Palm Beach 2,851,34.9
2014,PBC,Outer,85,Palm Beach 2,852,22.1
2014,PBC,Outer,85,Palm Beach 2,853,14.1
2014,PBC,Outer,85,Palm Beach 2,854,11.1
2014,PBC,Outer,86,Palm Beach 3,861,12.2
2014,PBC,Outer,86,Palm Beach 3,862,5.3
2014,PBC,Outer,86,Palm Beach 3,863,16.3
2014,PBC,Outer,86,Palm Beach 3,864,16
2014,BC,Nearshore,87,Broward County 1,871,12.6
2014,BC,Nearshore,87,Broward County 1,872,13.1
2014,BC,Nearshore,87,Broward County 1,873,9.5
2014,BC,Nearshore,87,Broward County 1,874,9.4
2014,BC,Middle,88,Broward County 2,881,6.6
2014,BC,Middle,88,Broward County 2,882,11.9
2014,BC,Middle,88,Broward County 2,883,6.5
2014,BC,Middle,88,Broward County 2,884,9.6
2014,BC,Outer,89,Broward County 3,891,9.8
2014,BC,Outer,89,Broward County 3,892,12.3
2014,BC,Outer,89,Broward County 3,893,16.1
2014,BC,Outer,89,Broward County 3,894,12.8
2014,BC,Nearshore,90,Broward County A,901,1.9
2014,BC,Nearshore,90,Broward County A,902,0.2
2014,BC,Nearshore,90,Broward County A,903,1
2014,BC,Nearshore,90,Broward County A,904,0.3
2014,DC,Inner,91,Dade County 1,911,6.5
2014,DC,Inner,91,Dade County 1,912,10.1
2014,DC,Inner,91,Dade County 1,913,8.2
2014,DC,Inner,91,Dade County 1,914,7.9
2014,DC,Middle,92,Dade County 2,921,11.5
2014,DC,Middle,92,Dade County 2,922,19.5
2014,DC,Middle,92,Dade County 2,923,13.6
2014,DC,Middle,92,Dade County 2,924,12.4
2014,DC,Outer,93,Dade County 3,931,7.2
2014,DC,Outer,93,Dade County 3,932,6.6
2014,DC,Outer,93,Dade County 3,933,10.5
2014,DC,Outer,93,Dade County 3,934,4.6
2014,MC,Nearshore,94,Martin County 1,941,0
2014,MC,Nearshore,94,Martin County 1,942,0
2014,MC,Nearshore,94,Martin County 1,943,0
2014,MC,Nearshore,94,Martin County 1,944,0
2014,MC,Nearshore,95,Martin County 2,951,0
2014,MC,Nearshore,95,Martin County 2,952,0
2014,MC,Nearshore,95,Martin County 2,953,0.1
2014,MC,Nearshore,95,Martin County 2,954,0
2014,PBC,Outer,97,Palm Beach 4,971,16
2014,PBC,Outer,97,Palm Beach 4,972,20.7
2014,PBC,Outer,97,Palm Beach 4,973,17.7
2014,PBC,Outer,97,Palm Beach 4,974,16.2
2014,PBC,Outer,98,Palm Beach 5,981,39.4
2014,PBC,Outer,98,Palm Beach 5,982,17.1
2014,PBC,Outer,98,Palm Beach 5,983,26.1
2014,PBC,Outer,98,Palm Beach 5,984,25.5
2014,DC,Outer,99,Dade County 4,991,12.6
2014,DC,Outer,99,Dade County 4,992,21.3
2014,DC,Outer,99,Dade County 4,993,7
2014,DC,Outer,99,Dade County 4,994,8.8
2015,DC,Inner,0,Dade County 5,1,10.8
2015,DC,Inner,0,Dade County 5,2,7.1
2015,DC,Inner,0,Dade County 5,3,10.2
2015,DC,Inner,0,Dade County 5,4,7.7
2015,BC,Inner,1,Broward County 4,11,6.1
2015,BC,Inner,1,Broward County 4,12,5.2
2015,BC,Inner,1,Broward County 4,13,3.6
2015,BC,Inner,1,Broward County 4,14,6
2015,BC,Middle,2,Broward County 5,21,5
2015,BC,Middle,2,Broward County 5,22,6.9
2015,BC,Middle,2,Broward County 5,23,8
2015,BC,Middle,2,Broward County 5,24,6.3
2015,BC,Outer,3,Broward County 6,31,18.4
2015,BC,Outer,3,Broward County 6,32,16.7
2015,BC,Outer,3,Broward County 6,33,24.5
2015,BC,Outer,3,Broward County 6,34,25.1
2015,DC,Nearshore,4,Dade County 6,41,14.6
2015,DC,Nearshore,4,Dade County 6,42,8.6
2015,DC,Nearshore,4,Dade County 6,43,9
2015,DC,Nearshore,4,Dade County 6,44,5.9
2015,DC,Middle,5,Dade County 7,51,7.5
2015,DC,Middle,5,Dade County 7,52,5.8
2015,DC,Middle,5,Dade County 7,53,8
2015,DC,Middle,5,Dade County 7,54,7.2
2015,DC,Nearshore,6,Dade County 8,61,20.4
2015,DC,Nearshore,6,Dade County 8,62,23.1
2015,DC,Nearshore,6,Dade County 8,63,14.4
2015,DC,Nearshore,6,Dade County 8,64,21.7
2015,PBC,Nearshore,84,Palm Beach 1,841,0
2015,PBC,Nearshore,84,Palm Beach 1,842,0.2
2015,PBC,Nearshore,84,Palm Beach 1,843,0.2
2015,PBC,Nearshore,84,Palm Beach 1,844,0.1
2015,PBC,Outer,85,Palm Beach 2,851,32.6
2015,PBC,Outer,85,Palm Beach 2,852,33.6
2015,PBC,Outer,85,Palm Beach 2,853,12.7
2015,PBC,Outer,85,Palm Beach 2,854,14.9
2015,PBC,Outer,86,Palm Beach 3,861,18.1
2015,PBC,Outer,86,Palm Beach 3,862,7.2
2015,PBC,Outer,86,Palm Beach 3,863,15.5
2015,PBC,Outer,86,Palm Beach 3,864,15.8
2015,BC,Nearshore,87,Broward County 1,871,10.1
2015,BC,Nearshore,87,Broward County 1,872,13.9
2015,BC,Nearshore,87,Broward County 1,873,9.6
2015,BC,Nearshore,87,Broward County 1,874,11
2015,BC,Middle,88,Broward County 2,881,8.6
2015,BC,Middle,88,Broward County 2,882,12.6
2015,BC,Middle,88,Broward County 2,883,4.5
2015,BC,Middle,88,Broward County 2,884,8.8
2015,BC,Outer,89,Broward County 3,891,10.9
2015,BC,Outer,89,Broward County 3,892,15.2
2015,BC,Outer,89,Broward County 3,893,11.6
2015,BC,Outer,89,Broward County 3,894,8.4
2015,BC,Nearshore,90,Broward County A,901,2.5
2015,BC,Nearshore,90,Broward County A,902,0
2015,BC,Nearshore,90,Broward County A,903,1.3
2015,BC,Nearshore,90,Broward County A,904,0.6
2015,DC,Inner,91,Dade County 1,911,7.1
2015,DC,Inner,91,Dade County 1,912,12.4
2015,DC,Inner,91,Dade County 1,913,13.6
2015,DC,Inner,91,Dade County 1,914,13.3
2015,DC,Middle,92,Dade County 2,921,14.2
2015,DC,Middle,92,Dade County 2,922,24.4
2015,DC,Middle,92,Dade County 2,923,19.6
2015,DC,Middle,92,Dade County 2,924,19.8
2015,DC,Outer,93,Dade County 3,931,7.6
2015,DC,Outer,93,Dade County 3,932,9.4
2015,DC,Outer,93,Dade County 3,933,9.5
2015,DC,Outer,93,Dade County 3,934,3.7
2015,MC,Nearshore,94,Martin County 1,941,0
2015,MC,Nearshore,94,Martin County 1,942,0
2015,MC,Nearshore,94,Martin County 1,943,0
2015,MC,Nearshore,94,Martin County 1,944,0
2015,MC,Nearshore,95,Martin County 2,951,0
2015,MC,Nearshore,95,Martin County 2,952,0
2015,MC,Nearshore,95,Martin County 2,953,0.1
2015,MC,Nearshore,95,Martin County 2,954,0
2015,PBC,Outer,97,Palm Beach 4,971,19.1
2015,PBC,Outer,97,Palm Beach 4,972,30.6
2015,PBC,Outer,97,Palm Beach 4,973,22.2
2015,PBC,Outer,97,Palm Beach 4,974,22
2015,PBC,Outer,98,Palm Beach 5,981,40.5
2015,PBC,Outer,98,Palm Beach 5,982,27.2
2015,PBC,Outer,98,Palm Beach 5,983,29.1
2015,PBC,Outer,98,Palm Beach 5,984,16.2
2015,DC,Outer,99,Dade County 4,991,13.1
2015,DC,Outer,99,Dade County 4,992,22.1
2015,DC,Outer,99,Dade County 4,993,10.7
2015,DC,Outer,99,Dade County 4,994,11.9
2016,DC,Inner,0,Dade County 5,1,9.5
2016,DC,Inner,0,Dade County 5,2,6.4
2016,DC,Inner,0,Dade County 5,3,10.8
2016,DC,Inner,0,Dade County 5,4,7.8
2016,BC,Inner,1,Broward County 4,11,5.8
2016,BC,Inner,1,Broward County 4,12,4.5
2016,BC,Inner,1,Broward County 4,13,2.9
2016,BC,Inner,1,Broward County 4,14,3.1
2016,BC,Middle,2,Broward County 5,21,4.7
2016,BC,Middle,2,Broward County 5,22,7.8
2016,BC,Middle,2,Broward County 5,23,6.9
2016,BC,Middle,2,Broward County 5,24,5.3
2016,BC,Outer,3,Broward County 6,31,22.3
2016,BC,Outer,3,Broward County 6,32,22.8
2016,BC,Outer,3,Broward County 6,33,22.7
2016,BC,Outer,3,Broward County 6,34,26.1
2016,DC,Nearshore,4,Dade County 6,41,13.9
2016,DC,Nearshore,4,Dade County 6,42,10
2016,DC,Nearshore,4,Dade County 6,43,9.8
2016,DC,Nearshore,4,Dade County 6,44,5.8
2016,DC,Middle,5,Dade County 7,51,6.4
2016,DC,Middle,5,Dade County 7,52,6.2
2016,DC,Middle,5,Dade County 7,53,8
2016,DC,Middle,5,Dade County 7,54,7.2
2016,DC,Nearshore,6,Dade County 8,61,20.3
2016,DC,Nearshore,6,Dade County 8,62,18.9
2016,DC,Nearshore,6,Dade County 8,63,15.6
2016,DC,Nearshore,6,Dade County 8,64,22.3
2016,PBC,Nearshore,84,Palm Beach 1,841,0.1
2016,PBC,Nearshore,84,Palm Beach 1,842,0.1
2016,PBC,Nearshore,84,Palm Beach 1,843,0
2016,PBC,Nearshore,84,Palm Beach 1,844,0
2016,PBC,Outer,85,Palm Beach 2,851,34.6
2016,PBC,Outer,85,Palm Beach 2,852,29.2
2016,PBC,Outer,85,Palm Beach 2,853,15.3
2016,PBC,Outer,85,Palm Beach 2,854,14.8
2016,PBC,Outer,86,Palm Beach 3,861,21.8
2016,PBC,Outer,86,Palm Beach 3,862,8.3
2016,PBC,Outer,86,Palm Beach 3,863,17.8
2016,PBC,Outer,86,Palm Beach 3,864,21.4
2016,BC,Nearshore,87,Broward County 1,871,12.8
2016,BC,Nearshore,87,Broward County 1,872,11.4
2016,BC,Nearshore,87,Broward County 1,873,9.3
2016,BC,Nearshore,87,Broward County 1,874,13.2
2016,BC,Middle,88,Broward County 2,881,10
2016,BC,Middle,88,Broward County 2,882,14.4
2016,BC,Middle,88,Broward County 2,883,5
2016,BC,Middle,88,Broward County 2,884,7.7
2016,BC,Outer,89,Broward County 3,891,9.2
2016,BC,Outer,89,Broward County 3,892,13.7
2016,BC,Outer,89,Broward County 3,893,17.5
2016,BC,Outer,89,Broward County 3,894,16.8
2016,BC,Nearshore,90,Broward County A,901,1.2
2016,BC,Nearshore,90,Broward County A,902,0
2016,BC,Nearshore,90,Broward County A,903,0.9
2016,BC,Nearshore,90,Broward County A,904,0.2
2016,DC,Inner,91,Dade County 1,911,10.1
2016,DC,Inner,91,Dade County 1,912,15.7
2016,DC,Inner,91,Dade County 1,913,12.3
2016,DC,Inner,91,Dade County 1,914,14.9
2016,DC,Middle,92,Dade County 2,921,18.7
2016,DC,Middle,92,Dade County 2,922,19
2016,DC,Middle,92,Dade County 2,923,13.8
2016,DC,Middle,92,Dade County 2,924,20.4
2016,DC,Outer,93,Dade County 3,931,9.1
2016,DC,Outer,93,Dade County 3,932,9.5
2016,DC,Outer,93,Dade County 3,933,10.4
2016,DC,Outer,93,Dade County 3,934,8.3
2016,MC,Nearshore,94,Martin County 1,941,0
2016,MC,Nearshore,94,Martin County 1,942,0
2016,MC,Nearshore,94,Martin County 1,943,0
2016,MC,Nearshore,94,Martin County 1,944,0
2016,MC,Nearshore,95,Martin County 2,951,0
2016,MC,Nearshore,95,Martin County 2,952,0
2016,MC,Nearshore,95,Martin County 2,953,0.1
2016,MC,Nearshore,95,Martin County 2,954,0
2016,PBC,Outer,97,Palm Beach 4,971,17.6
2016,PBC,Outer,97,Palm Beach 4,972,35.4
2016,PBC,Outer,97,Palm Beach 4,973,22.7
2016,PBC,Outer,97,Palm Beach 4,974,19.5
2016,PBC,Outer,98,Palm Beach 5,981,37.5
2016,PBC,Outer,98,Palm Beach 5,982,34.2
2016,PBC,Outer,98,Palm Beach 5,983,22.4
2016,PBC,Outer,98,Palm Beach 5,984,23.2
2016,DC,Outer,99,Dade County 4,991,13.9
2016,DC,Outer,99,Dade County 4,992,12.7
2016,DC,Outer,99,Dade County 4,993,9.2
2016,DC,Outer,99,Dade County 4,994,11.9
2017,DC,Inner,0,Dade County 5,1,10.8
2017,DC,Inner,0,Dade County 5,2,8.1
2017,DC,Inner,0,Dade County 5,3,10.2
2017,DC,Inner,0,Dade County 5,4,9.7
2017,BC,Inner,1,Broward County 4,11,8.5
2017,BC,Inner,1,Broward County 4,12,8.7
2017,BC,Inner,1,Broward County 4,13,3.6
2017,BC,Inner,1,Broward County 4,14,5.8
2017,BC,Middle,2,Broward County 5,21,6.3
2017,BC,Middle,2,Broward County 5,22,7.2
2017,BC,Middle,2,Broward County 5,23,11.7
2017,BC,Middle,2,Broward County 5,24,5.6
2017,BC,Outer,3,Broward County 6,31,25.5
2017,BC,Outer,3,Broward County 6,32,23.1
2017,BC,Outer,3,Broward County 6,33,26.7
2017,BC,Outer,3,Broward County 6,34,27.9
2017,DC,Nearshore,4,Dade County 6,41,13.7
2017,DC,Nearshore,4,Dade County 6,42,9.6
2017,DC,Nearshore,4,Dade County 6,43,12.5
2017,DC,Nearshore,4,Dade County 6,44,7.6
2017,DC,Middle,5,Dade County 7,51,8
2017,DC,Middle,5,Dade County 7,52,5.5
2017,DC,Middle,5,Dade County 7,53,7.1
2017,DC,Middle,5,Dade County 7,54,6.2
2017,DC,Nearshore,6,Dade County 8,61,24.2
2017,DC,Nearshore,6,Dade County 8,62,21.7
2017,DC,Nearshore,6,Dade County 8,63,17.2
2017,DC,Nearshore,6,Dade County 8,64,22.2
2017,PBC,Nearshore,84,Palm Beach 1,841,0
2017,PBC,Nearshore,84,Palm Beach 1,842,0
2017,PBC,Nearshore,84,Palm Beach 1,843,0.1
2017,PBC,Nearshore,84,Palm Beach 1,844,0
2017,PBC,Outer,85,Palm Beach 2,851,35.5
2017,PBC,Outer,85,Palm Beach 2,852,24
2017,PBC,Outer,85,Palm Beach 2,853,14
2017,PBC,Outer,85,Palm Beach 2,854,19.8
2017,PBC,Outer,86,Palm Beach 3,861,24.4
2017,PBC,Outer,86,Palm Beach 3,862,9.7
2017,PBC,Outer,86,Palm Beach 3,863,21.8
2017,PBC,Outer,86,Palm Beach 3,864,18.3
2017,BC,Nearshore,87,Broward County 1,871,12.4
2017,BC,Nearshore,87,Broward County 1,872,13.3
2017,BC,Nearshore,87,Broward County 1,873,7.4
2017,BC,Nearshore,87,Broward County 1,874,11.1
2017,BC,Middle,88,Broward County 2,881,9.9
2017,BC,Middle,88,Broward County 2,882,13.6
2017,BC,Middle,88,Broward County 2,883,6.1
2017,BC,Middle,88,Broward County 2,884,11.1
2017,BC,Outer,89,Broward County 3,891,11.4
2017,BC,Outer,89,Broward County 3,892,15.8
2017,BC,Outer,89,Broward County 3,893,17.1
2017,BC,Outer,89,Broward County 3,894,16.6
2017,BC,Nearshore,90,Broward County A,901,2.4
2017,BC,Nearshore,90,Broward County A,902,0.3
2017,BC,Nearshore,90,Broward County A,903,1.1
2017,BC,Nearshore,90,Broward County A,904,0.6
2017,DC,Inner,91,Dade County 1,911,9.9
2017,DC,Inner,91,Dade County 1,912,9.2
2017,DC,Inner,91,Dade County 1,913,11.9
2017,DC,Inner,91,Dade County 1,914,14.5
2017,DC,Middle,92,Dade County 2,921,17.2
2017,DC,Middle,92,Dade County 2,922,24.8
2017,DC,Middle,92,Dade County 2,923,16.6
2017,DC,Middle,92,Dade County 2,924,21.1
2017,DC,Outer,93,Dade County 3,931,9.2
2017,DC,Outer,93,Dade County 3,932,10.4
2017,DC,Outer,93,Dade County 3,933,13.3
2017,DC,Outer,93,Dade County 3,934,7.7
2017,MC,Nearshore,94,Martin County 1,941,0
2017,MC,Nearshore,94,Martin County 1,942,0
2017,MC,Nearshore,94,Martin County 1,943,0
2017,MC,Nearshore,94,Martin County 1,944,0
2017,MC,Nearshore,95,Martin County 2,951,0
2017,MC,Nearshore,95,Martin County 2,952,0
2017,MC,Nearshore,95,Martin County 2,953,0
2017,MC,Nearshore,95,Martin County 2,954,0
2017,PBC,Outer,97,Palm Beach 4,971,18.6
2017,PBC,Outer,97,Palm Beach 4,972,30.3
2017,PBC,Outer,97,Palm Beach 4,973,17.4
2017,PBC,Outer,97,Palm Beach 4,974,23.4
2017,PBC,Outer,98,Palm Beach 5,981,37.9
2017,PBC,Outer,98,Palm Beach 5,982,32.2
2017,PBC,Outer,98,Palm Beach 5,983,27
2017,PBC,Outer,98,Palm Beach 5,984,22.2
2017,DC,Outer,99,Dade County 4,991,14.7
2017,DC,Outer,99,Dade County 4,992,21.6
2017,DC,Outer,99,Dade County 4,993,11.1
2017,DC,Outer,99,Dade County 4,994,12.2
2018,DC,Inner,0,Dade County 5,1,7.6
2018,DC,Inner,0,Dade County 5,2,6
2018,DC,Inner,0,Dade County 5,3,8.9
2018,DC,Inner,0,Dade County 5,4,5.8
2018,BC,Inner,1,Broward County 4,11,5.6
2018,BC,Inner,1,Broward County 4,12,3.3
2018,BC,Inner,1,Broward County 4,13,1.6
2018,BC,Inner,1,Broward County 4,14,2.6
2018,BC,Middle,2,Broward County 5,21,4.3
2018,BC,Middle,2,Broward County 5,22,6.1
2018,BC,Middle,2,Broward County 5,23,7.3
2018,BC,Middle,2,Broward County 5,24,5
2018,BC,Outer,3,Broward County 6,31,17.6
2018,BC,Outer,3,Broward County 6,32,14.8
2018,BC,Outer,3,Broward County 6,33,22.9
2018,BC,Outer,3,Broward County 6,34,27.2
2018,DC,Nearshore,4,Dade County 6,41,8.7
2018,DC,Nearshore,4,Dade County 6,42,5.8
2018,DC,Nearshore,4,Dade County 6,43,8.5
2018,DC,Nearshore,4,Dade County 6,44,4.7
2018,DC,Middle,5,Dade County 7,51,7.4
2018,DC,Middle,5,Dade County 7,52,5.9
2018,DC,Middle,5,Dade County 7,53,8.6
2018,DC,Middle,5,Dade County 7,54,5.1
2018,DC,Nearshore,6,Dade County 8,61,21.7
2018,DC,Nearshore,6,Dade County 8,62,21.4
2018,DC,Nearshore,6,Dade County 8,63,16.2
2018,DC,Nearshore,6,Dade County 8,64,9.6
2018,PBC,Nearshore,84,Palm Beach 1,841,0
2018,PBC,Nearshore,84,Palm Beach 1,842,0
2018,PBC,Nearshore,84,Palm Beach 1,843,0
2018,PBC,Nearshore,84,Palm Beach 1,844,0
2018,PBC,Outer,85,Palm Beach 2,851,28.2
2018,PBC,Outer,85,Palm Beach 2,852,16.7
